Gender,Age,Handness,Race,Education,Language,ImgID,Scan,Interval,Training,Face,People,Place,Activity,B75_Span,B75_L,B75_R,B90_Span,B90_L,B90_R,B95_Span,B95_L,B95_R,Distinc_Test,Distinc_Encode40,Distinc_Encode60,Distinc_Encode70,Mem_s
-1,51,1,-1,10,0,NEUR48_scan1_img07_day09_S.pt,1,9,1,0,0,37,22,0.103119584,0.949579832,0.050420168,0.099203476,0.890510949,0.109489051,0.09261242,0.809248555,0.190751445,0.34791068299999994,5.19970776,2.083761589,1.288056929,8
-1,51,1,-1,10,0,NEUR48_scan1_img08_day13_S.pt,1,13,1,1,1,0,0,0.013864818,0.375,0.625,0.016654598,0.565217391,0.434782609,0.012312634,0.565217391,0.434782609,0.329651179,6.459961421,1.968604058,1.06477766,8
-1,51,1,-1,10,0,NEUR48_scan1_img08_day15_D.pt,1,15,-1,0,1,39,22,0.016464471,0.473684211,0.526315789,0.101375815,0.7214285709999999,0.278571429,0.132226981,0.574898785,0.425101215,0.438937331,1.904423843,1.230005454,1.09445437,3
-1,51,1,-1,10,0,NEUR48_scan1_img09_day06_D.pt,1,6,-1,1,1,38,29,0.001733102,0.0,1.0,0.00724113,0.8,0.2,0.020342612,0.947368421,0.052631579000000005,0.379580231,2.08122972,0.798657515,0.7880723690000001,1
-1,51,1,-1,10,0,NEUR48_scan1_img09_day13_S.pt,1,13,1,0,0,0,0,0.001733102,0.0,1.0,0.009413469,0.615384615,0.384615385,0.006959315,0.615384615,0.384615385,0.350690244,2.178918968,1.382352141,1.178159079,1
-1,51,1,-1,10,0,NEUR48_scan1_img10_day04_D.pt,1,4,-1,1,1,0,0,0.004332756,0.8,0.2,0.003620565,0.8,0.2,0.00267666,0.8,0.2,0.34888093600000003,3.936340292,3.018473197,2.072198989,4
-1,51,1,-1,10,0,NEUR48_scan1_img11_day04_D.pt,1,4,-1,1,1,40,0,0.018197574,0.19047619,0.80952381,0.028964518,0.1,0.9,0.021413276,0.1,0.9,0.359429794,1.920593673,1.178743595,1.095413564,4
-1,51,1,-1,10,0,NEUR48_scan1_img11_day13_S.pt,1,13,1,0,1,0,0,0.011265165,0.384615385,0.615384615,0.119478639,0.848484848,0.151515152,0.167558887,0.68370607,0.31629393,0.524245448,5.8208814439999985,1.551919433,0.768676873,4
-1,51,1,-1,10,0,NEUR48_scan1_img13_day05_D.pt,1,5,-1,1,1,27,0,0.008665510999999999,0.3,0.7,0.020275163,0.28571428600000004,0.7142857140000001,0.014989293,0.28571428600000004,0.7142857140000001,0.33714796,5.127734263,0.8214572859999999,0.474684003,4
-1,51,1,-1,10,0,NEUR48_scan1_img13_day09_S.pt,1,9,1,1,1,0,0,0.005199307,0.333333333,0.666666667,0.013034033,0.111111111,0.8888888890000001,0.09261242,0.907514451,0.092485549,0.494396211,2.210714569,1.136395318,0.978341684,9
-1,51,1,-1,10,0,NEUR48_scan1_img14_day09_S.pt,1,9,1,0,1,0,29,0.010398614,0.75,0.25,0.013034033,0.5,0.5,0.09261242,0.052023121,0.947976879,0.488121508,1.482864805,0.850036653,0.877594462,7
-1,51,1,-1,10,0,NEUR48_scan1_img14_day15_D.pt,1,15,-1,1,0,37,22,0.039861352,0.543478261,0.456521739,0.101375815,0.7142857140000001,0.28571428600000004,0.132226981,0.672064777,0.327935223,0.360215553,2.732367487,1.40379082,1.013821777,4
-1,51,1,-1,10,0,NEUR48_scan1_img16_day12_S.pt,1,12,1,1,1,0,0,0.011265165,0.153846154,0.846153846,0.010861694,0.266666667,0.7333333329999999,0.014453961,0.592592593,0.4074074070000001,0.358159453,3.402985527,1.810564458,1.265525899,4
