NEUR60_scan2_img24_day09_S.pt,0
NEUR60_scan3_img29_day79_D.pt,0
NEUR60_scan2_img47_day17_D.pt,2
NEUR60_scan2_img43_day04_D.pt,2
NEUR60_scan3_img09_day59_S.pt,0
NEUR60_scan2_img26_day08_S.pt,0
NEUR60_scan2_img13_day20_D.pt,2
NEUR60_scan2_img20_day12_S.pt,2
NEUR60_scan2_img10_day11_S.pt,2
NEUR60_scan2_img18_day10_S.pt,2
NEUR60_scan2_img42_day13_S.pt,2
NEUR60_scan3_img26_day58_S.pt,0
NEUR60_scan3_img54_day69_D.pt,2
NEUR60_scan2_img16_day08_S.pt,2
NEUR60_scan3_img48_day63_S.pt,2
NEUR60_scan3_img25_day64_S.pt,1
NEUR60_scan3_img28_day66_D.pt,0
NEUR60_scan3_img36_day57_S.pt,0
NEUR60_scan2_img19_day05_D.pt,2
NEUR60_scan3_img16_day76_D.pt,0
NEUR60_scan2_img21_day10_S.pt,0
NEUR60_scan3_img19_day82_S.pt,0
NEUR60_scan2_img33_day21_D.pt,2
NEUR60_scan2_img07_day05_D.pt,2
NEUR60_scan3_img53_day77_D.pt,0
NEUR60_scan2_img45_day17_D.pt,2
NEUR60_scan3_img38_day75_D.pt,2
NEUR60_scan2_img17_day14_S.pt,2
NEUR60_scan3_img22_day81_S.pt,0
NEUR60_scan3_img07_day77_D.pt,2
NEUR60_scan2_img37_day06_D.pt,0
NEUR60_scan3_img51_day53_D.pt,2
NEUR60_scan3_img42_day73_S.pt,0
NEUR60_scan3_img40_day74_S.pt,2
NEUR60_scan2_img38_day19_D.pt,2
NEUR60_scan2_img20_day06_D.pt,2
NEUR60_scan2_img48_day19_D.pt,0
NEUR60_scan3_img39_day65_D.pt,1
NEUR60_scan3_img29_day83_S.pt,2
NEUR60_scan3_img15_day75_D.pt,0
NEUR60_scan2_img32_day04_D.pt,2
NEUR60_scan3_img49_day73_S.pt,0
NEUR60_scan3_img31_day57_S.pt,0
NEUR60_scan2_img53_day13_S.pt,2
NEUR60_scan2_img50_day17_D.pt,2
NEUR60_scan3_img51_day58_S.pt,0
NEUR60_scan3_img50_day81_S.pt,0
NEUR60_scan3_img13_day79_D.pt,0
NEUR60_scan2_img31_day11_S.pt,0
NEUR60_scan3_img25_day54_D.pt,0
NEUR60_scan3_img28_day83_S.pt,2
NEUR60_scan3_img34_day68_D.pt,0
NEUR60_scan3_img12_day67_D.pt,2
NEUR60_scan3_img20_day69_D.pt,1
NEUR60_scan2_img27_day21_D.pt,0
NEUR60_scan3_img35_day54_D.pt,0
NEUR60_scan2_img38_day12_S.pt,2
NEUR60_scan3_img39_day74_S.pt,2
NEUR60_scan3_img46_day68_D.pt,0
NEUR60_scan2_img23_day16_D.pt,2
