Gender,Age,Handness,Race,Education,Language,ImgID,Scan,Interval,Training,Face,People,Place,Activity,B75_Span,B75_L,B75_R,B90_Span,B90_L,B90_R,B95_Span,B95_L,B95_R,Distinc_Test,Distinc_Encode40,Distinc_Encode60,Distinc_Encode70,Mem_s
-1,53,1,-1,10,-1,NEUR44_scan1_img04_day05_D.pt,1,5,-1,0,0,7,0,0.003466205,0.25,0.75,0.030412744,0.9285714290000001,0.071428571,0.23875803,0.087443946,0.9125560540000001,0.341001733,3.927275655,1.350436552,0.953626383,1
-1,53,1,-1,10,-1,NEUR44_scan1_img04_day10_S.pt,1,10,1,1,1,0,26,0.030329289,0.342857143,0.6571428570000001,0.321506155,0.414414414,0.585585586,0.62633833,0.6794871790000001,0.320512821,0.445694756,2.996512899,1.058441749,0.49014655,9
-1,53,1,-1,10,-1,NEUR44_scan1_img05_day10_S.pt,1,10,1,1,1,32,26,0.01559792,0.333333333,0.666666667,0.321506155,0.150900901,0.849099099,0.62633833,0.15555555599999998,0.8444444440000001,0.5326882820000001,3.4370693269999997,1.326280188,0.7516983620000001,9
-1,53,1,-1,10,-1,NEUR44_scan1_img05_day15_D.pt,1,15,-1,0,0,27,31,0.018197573999999998,0.6190476189999999,0.380952381,0.073859522,0.9215686270000001,0.078431373,0.10599571699999999,0.95959596,0.04040404,0.5315665079999999,2.649423943,0.460116112,0.46894157399999997,5
-1,53,1,-1,10,-1,NEUR44_scan1_img06_day09_S.pt,1,9,1,0,1,0,0,0.021663777999999998,0.28,0.72,0.055756698,0.7662337659999999,0.233766234,0.077623126,0.820689655,0.179310345,0.42724333700000006,2.189934421,0.551293072,0.37624400799999996,0
-1,53,1,-1,10,-1,NEUR44_scan1_img06_day15_D.pt,1,15,-1,0,0,27,31,0.005199307,0.5,0.5,0.323678494,0.006711409000000001,0.9932885909999999,0.426659529,0.223337516,0.776662484,0.541265381,2.981680935,1.256901655,1.0833972920000001,5
-1,53,1,-1,10,-1,NEUR44_scan1_img07_day04_D.pt,1,4,-1,0,0,23,7,0.032928942999999995,0.342105263,0.657894737,0.059377263,0.158536585,0.841463415,0.051391862999999996,0.28125,0.71875,0.560811257,2.319004611,1.3224303020000001,0.88211068,8
-1,53,1,-1,10,-1,NEUR44_scan1_img08_day13_S.pt,1,13,1,1,1,11,26,0.078856153,0.538461538,0.46153846200000004,0.17378711100000002,0.42916666700000006,0.5708333329999999,0.708779443,0.13141994,0.86858006,0.42620059,4.067912647,1.433302843,0.918957373,9
-1,53,1,-1,10,-1,NEUR44_scan1_img08_day16_D.pt,1,16,-1,1,1,23,7,0.011265165,0.153846154,0.846153846,0.023171615,0.65625,0.34375,0.036937901,0.304347826,0.695652174,0.421710831,1.495249181,0.572905546,0.389011265,8
-1,53,1,-1,10,-1,NEUR44_scan1_img09_day13_S.pt,1,13,1,1,1,0,3,0.0069324090000000005,0.25,0.75,0.05141202,0.028169014,0.971830986,0.708779443,0.947885196,0.052114804,0.38407541,1.7232714040000001,1.321350199,1.177435545,9
-1,53,1,-1,10,-1,NEUR44_scan1_img09_day15_D.pt,1,15,-1,0,0,0,27,0.012998266999999999,0.2,0.8,0.323678494,0.228187919,0.771812081,0.426659529,0.347553325,0.652446675,0.495925997,1.64174479,0.9589819759999999,0.747279331,9
-1,53,1,-1,10,-1,NEUR44_scan1_img10_day07_D.pt,1,7,-1,0,0,27,0,0.012998266999999999,0.666666667,0.333333333,0.08254887799999999,0.087719298,0.912280702,0.105460385,0.446700508,0.5532994920000001,0.535323343,2.024341724,0.320217529,0.293763547,5
-1,53,1,-1,10,-1,NEUR44_scan1_img11_day06_D.pt,1,6,-1,1,0,27,31,0.066724437,0.974025974,0.025974026,0.160753077,0.6756756759999999,0.324324324,0.359207709,0.305514158,0.6944858420000001,0.364418358,4.502315922,2.138869175,1.280505315,5
-1,53,1,-1,10,-1,NEUR44_scan1_img11_day09_S.pt,1,9,1,0,0,27,0,0.01559792,0.7777777779999999,0.222222222,0.133960898,0.167567568,0.832432432,0.115631692,0.143518519,0.856481481,0.5281049,1.638487929,0.660814983,0.761713188,5
-1,53,1,-1,10,-1,NEUR44_scan1_img12_day06_D.pt,1,6,-1,1,1,27,0,0.01559792,0.444444444,0.5555555560000001,0.108616944,0.7466666670000001,0.253333333,0.172912206,0.882352941,0.117647059,0.591933768,3.100597081,0.48579014600000003,0.294839801,9
-1,53,1,-1,10,-1,NEUR44_scan1_img12_day13_S.pt,1,13,1,1,1,11,19,0.042461005,0.469387755,0.530612245,0.17378711100000002,0.7,0.3,0.708779443,0.180513595,0.819486405,0.370484795,3.53649509,1.322790595,0.777575027,9
-1,53,1,-1,10,-1,NEUR44_scan1_img13_day05_D.pt,1,5,-1,1,1,0,26,0.035528596,0.780487805,0.219512195,0.160028965,0.25791855199999997,0.742081448,0.23875803,0.632286996,0.367713004,0.460065309,4.577620321,0.44877443899999997,0.21636629100000002,9
