Gender,Age,Handness,Race,Education,Language,ImgID,Scan,Interval,Training,Face,People,Place,Activity,B75_Span,B75_L,B75_R,B90_Span,B90_L,B90_R,B95_Span,B95_L,B95_R,Distinc_Test,Distinc_Encode40,Distinc_Encode60,Distinc_Encode70,Mem_s
-1,51,1,-1,10,0,NEUR48_scan1_img07_day09_S.pt,1,9,1,0,0,37,22,0.103119584,0.9495798320000001,0.050420168,0.099203476,0.890510949,0.10948905099999999,0.09261242,0.809248555,0.190751445,0.34791068299999994,5.19970776,2.083761589,1.2880569290000001,8
-1,51,1,-1,10,0,NEUR48_scan1_img08_day13_S.pt,1,13,1,1,1,0,0,0.013864818000000001,0.375,0.625,0.016654598,0.565217391,0.434782609,0.012312634,0.565217391,0.434782609,0.32965117899999996,6.459961421,1.9686040580000002,1.06477766,8
-1,51,1,-1,10,0,NEUR48_scan1_img08_day15_D.pt,1,15,-1,0,1,39,22,0.016464471,0.473684211,0.526315789,0.101375815,0.7214285709999999,0.278571429,0.132226981,0.574898785,0.425101215,0.43893733100000004,1.9044238430000002,1.230005454,1.09445437,3
-1,51,1,-1,10,0,NEUR48_scan1_img09_day06_D.pt,1,6,-1,1,1,38,29,0.001733102,0.0,1.0,0.00724113,0.8,0.2,0.020342612,0.947368421,0.052631579000000005,0.379580231,2.08122972,0.798657515,0.7880723690000001,1
-1,51,1,-1,10,0,NEUR48_scan1_img09_day13_S.pt,1,13,1,0,0,0,0,0.001733102,0.0,1.0,0.009413469,0.615384615,0.384615385,0.006959315,0.615384615,0.384615385,0.350690244,2.178918968,1.382352141,1.178159079,1
-1,51,1,-1,10,0,NEUR48_scan1_img10_day04_D.pt,1,4,-1,1,1,0,0,0.004332756,0.8,0.2,0.003620565,0.8,0.2,0.00267666,0.8,0.2,0.34888093600000003,3.9363402919999997,3.018473197,2.072198989,4
-1,51,1,-1,10,0,NEUR48_scan1_img10_day11_S.pt,1,11,1,0,1,0,20,0.035528596,0.365853659,0.634146341,0.048515567999999995,0.611940299,0.38805970100000003,0.064775161,0.38016528899999996,0.619834711,0.399959085,3.9072321710000004,1.214890255,0.8314633440000001,7
-1,51,1,-1,10,0,NEUR48_scan1_img11_day04_D.pt,1,4,-1,1,1,40,0,0.018197573999999998,0.19047619,0.80952381,0.028964517999999998,0.1,0.9,0.021413276000000002,0.1,0.9,0.35942979399999997,1.9205936730000002,1.178743595,1.095413564,4
-1,51,1,-1,10,0,NEUR48_scan1_img11_day13_S.pt,1,13,1,0,1,0,0,0.011265165,0.384615385,0.615384615,0.119478639,0.848484848,0.151515152,0.167558887,0.68370607,0.31629393,0.524245448,5.820881443999999,1.5519194330000001,0.768676873,4
-1,51,1,-1,10,0,NEUR48_scan1_img12_day11_S.pt,1,11,1,1,1,39,0,0.003466205,0.5,0.5,0.0028964520000000003,0.5,0.5,0.004817987,0.7777777779999999,0.222222222,0.36120540100000004,2.034169785,0.926551105,0.936203085,8
-1,51,1,-1,10,0,NEUR48_scan1_img12_day15_D.pt,1,15,-1,0,0,0,0,0.014731369,0.117647059,0.882352941,0.036205648,0.36,0.64,0.132226981,0.072874494,0.927125506,0.337797036,3.410438987,0.961464496,0.8405953559999999,1
-1,51,1,-1,10,0,NEUR48_scan1_img13_day05_D.pt,1,5,-1,1,1,27,0,0.008665510999999999,0.3,0.7,0.020275163,0.28571428600000004,0.7142857140000001,0.014989293,0.28571428600000004,0.7142857140000001,0.33714796,5.127734263,0.8214572859999999,0.47468400299999997,4
-1,51,1,-1,10,0,NEUR48_scan1_img13_day09_S.pt,1,9,1,1,1,0,0,0.005199307,0.333333333,0.666666667,0.013034033,0.111111111,0.8888888890000001,0.09261242,0.9075144509999999,0.092485549,0.49439621100000003,2.210714569,1.136395318,0.9783416840000001,9
-1,51,1,-1,10,0,NEUR48_scan1_img14_day09_S.pt,1,9,1,0,1,0,29,0.010398614,0.75,0.25,0.013034033,0.5,0.5,0.09261242,0.052023121,0.947976879,0.488121508,1.482864805,0.850036653,0.877594462,7
-1,51,1,-1,10,0,NEUR48_scan1_img14_day15_D.pt,1,15,-1,1,0,37,22,0.039861352,0.543478261,0.456521739,0.101375815,0.7142857140000001,0.28571428600000004,0.132226981,0.672064777,0.327935223,0.36021555299999997,2.732367487,1.40379082,1.013821777,4
-1,51,1,-1,10,0,NEUR48_scan1_img15_day05_D.pt,1,5,-1,0,1,39,29,0.003466205,0.0,1.0,0.0028964520000000003,0.0,1.0,0.004282655,0.5,0.5,0.372179885,2.112063267,0.552763675,0.622136342,4
-1,51,1,-1,10,0,NEUR48_scan1_img16_day12_S.pt,1,12,1,1,1,0,0,0.011265165,0.153846154,0.846153846,0.010861694,0.26666666699999997,0.7333333329999999,0.014453961000000001,0.592592593,0.40740740700000005,0.35815945299999996,3.402985527,1.8105644580000002,1.265525899,4
-1,51,1,-1,10,0,NEUR48_scan1_img17_day07_D.pt,1,7,-1,0,1,23,0,0.05372617,0.064516129,0.935483871,0.056480811,0.153846154,0.846153846,0.107066381,0.365,0.635,0.34962619,2.909134895,0.867257025,0.713741814,1
-1,51,1,-1,10,0,NEUR48_scan1_img17_day12_S.pt,1,12,1,0,0,0,0,0.002599653,0.333333333,0.666666667,0.002172339,0.333333333,0.666666667,0.012847966,0.708333333,0.291666667,0.385696186,2.20025112,1.5235138730000002,1.2995647890000002,8
-1,51,1,-1,10,0,NEUR48_scan1_img18_day04_D.pt,1,4,-1,1,1,0,0,0.004332756,0.8,0.2,0.016654598,0.17391304300000002,0.826086957,0.016059957,0.133333333,0.8666666670000001,0.37235746799999997,2.8476220889999997,1.0826743,0.7762040590000001,4
-1,51,1,-1,10,0,NEUR48_scan1_img18_day12_S.pt,1,12,1,1,1,0,0,0.095320624,0.427272727,0.5727272729999999,0.104272266,0.444444444,0.5555555560000001,0.077087794,0.444444444,0.5555555560000001,0.343690435,3.354667009,1.6364130630000002,1.089751468,4
-1,51,1,-1,10,0,NEUR48_scan1_img19_day10_S.pt,1,10,1,0,1,38,29,0.014731369,0.8235294120000001,0.176470588,0.023895727999999998,0.666666667,0.333333333,0.017665953,0.666666667,0.333333333,0.35331540000000006,2.4847166019999998,1.423600873,1.192156351,4
-1,51,1,-1,10,0,NEUR48_scan1_img20_day05_D.pt,1,5,-1,0,1,35,0,0.010398614,0.666666667,0.333333333,0.008689356,0.666666667,0.333333333,0.151498929,0.028268551,0.9717314490000001,0.524702126,2.616555453,1.146743253,0.8766301240000001,8
-1,51,1,-1,10,0,NEUR48_scan1_img20_day11_S.pt,1,11,1,1,1,0,26,0.010398614,0.833333333,0.166666667,0.066618392,0.239130435,0.760869565,0.10117773,0.291005291,0.7089947090000001,0.35521547,3.546467227,1.268742749,0.9739407370000001,8
-1,51,1,-1,10,0,NEUR48_scan1_img21_day04_D.pt,1,4,-1,1,1,0,26,0.013864818000000001,0.25,0.75,0.011585807,0.25,0.75,0.00856531,0.25,0.75,0.517655416,3.027673495,1.074308359,0.7496505059999999,4
