Gender,Age,Handness,Race,Education,Language,ImgID,Scan,Interval,Training,Face,People,Place,Activity,B75_Span,B75_L,B75_R,B90_Span,B90_L,B90_R,B95_Span,B95_L,B95_R,Distinc_Test,Distinc_Encode40,Distinc_Encode60,Distinc_Encode70,Mem_s
-1,66,1,-1,12,-1,NEUR34_scan1_img01_day13_D.pt,1,13,-1,0,1,23,7,0.01559792,0.666666667,0.333333333,0.023171615,0.375,0.625,0.097430407,0.313186813,0.686813187,0.523000714,2.080684467,0.83416299,0.579996276,3
-1,66,1,-1,12,-1,NEUR34_scan1_img01_day19_S.pt,1,19,1,1,1,0,0,0.003466205,1.0,0.0,0.041998552,0.293103448,0.706896552,0.381156317,0.94241573,0.05758427,0.490967308,2.546441807,0.902941356,0.663293418,9
-1,66,1,-1,12,-1,NEUR34_scan1_img02_day07_S.pt,1,7,1,0,0,27,2,0.057192374,0.348484848,0.651515152,0.09775525,0.4074074070000001,0.592592593,0.280513919,0.8473282440000001,0.152671756,0.520500458,4.167243472,0.8444412170000001,0.5254311629999999,5
-1,66,1,-1,12,-1,NEUR34_scan1_img02_day14_D.pt,1,14,-1,1,1,0,0,0.116984402,0.807407407,0.192592593,0.270094135,0.6112600539999999,0.388739946,0.495182013,0.544864865,0.455135135,0.426936591,4.405811532,2.189611853,1.185478258,1
-1,66,1,-1,12,-1,NEUR34_scan1_img03_day09_S.pt,1,9,1,1,1,27,0,0.025996534,0.833333333,0.166666667,0.06589428,0.857142857,0.14285714300000002,0.048715203,0.857142857,0.14285714300000002,0.521341354,4.55651388,0.832622183,0.47854969,8
-1,66,1,-1,12,-1,NEUR34_scan1_img03_day12_D.pt,1,12,-1,0,1,27,1,0.076256499,0.909090909,0.090909091,0.501086169,0.5520231210000001,0.447976879,0.370449679,0.5520231210000001,0.447976879,0.510121996,2.205138646,0.473680925,0.363890372,5
-1,66,1,-1,12,-1,NEUR34_scan1_img04_day15_D.pt,1,15,-1,0,0,39,22,0.058058925,0.910447761,0.089552239,0.139029689,0.3854166670000001,0.614583333,0.496788009,0.631465517,0.368534483,0.35453198700000005,2.862779156,1.5189053819999998,1.148990596,5
-1,66,1,-1,12,-1,NEUR34_scan1_img05_day11_D.pt,1,11,-1,0,0,0,0,0.002599653,0.333333333,0.666666667,0.003620565,0.6,0.4,0.024625268,0.130434783,0.869565217,0.398954083,2.153157116,0.630457237,0.53250645,4
-1,66,1,-1,12,-1,NEUR34_scan1_img06_day15_D.pt,1,15,-1,1,1,27,1,0.02339688,0.481481481,0.518518519,0.139029689,0.625,0.375,0.496788009,0.681034483,0.318965517,0.399908496,3.380643162,0.451738998,0.292286695,5
-1,66,1,-1,12,-1,NEUR34_scan1_img07_day11_D.pt,1,11,-1,0,0,27,0,0.00779896,0.8888888890000001,0.111111111,0.044895004,0.129032258,0.870967742,0.186830835,0.022922636,0.977077364,0.46417955,2.232473905,0.725893192,0.569234307,4
-1,66,1,-1,12,-1,NEUR34_scan1_img07_day19_S.pt,1,19,1,1,1,0,1,0.019064125,0.545454545,0.454545455,0.34757422200000004,0.054166667,0.945833333,0.381156317,0.199438202,0.8005617979999999,0.5122318539999999,3.922298474,0.8525917190000001,0.444472499,3
-1,66,1,-1,12,-1,NEUR34_scan1_img08_day08_S.pt,1,8,1,0,0,27,0,0.017331023,0.45,0.55,0.055756698,0.753246753,0.246753247,0.041220557000000005,0.753246753,0.246753247,0.373645267,3.819176925,0.877958336,0.377906182,5
-1,66,1,-1,12,-1,NEUR34_scan1_img08_day12_D.pt,1,12,-1,0,1,27,1,0.025996534,0.266666667,0.7333333329999999,0.028240406000000006,0.205128205,0.794871795,0.152569593,0.863157895,0.136842105,0.457009648,2.375484003,0.387103558,0.246820047,3
-1,66,1,-1,12,-1,NEUR34_scan1_img09_day14_D.pt,1,14,-1,0,0,27,2,0.019930676,0.6521739129999999,0.347826087,0.064446054,0.8426966290000001,0.157303371,0.071734475,0.7089552240000001,0.291044776,0.433952466,3.720466691,1.185911137,0.808758285,4
